appid,name,developer,publisher,score_rank,positive,negative,owners,average_forever,average_2weeks,median_forever,median_2weeks,ccu,genre,currency,final,categories 1,categories 2,positive_ratio,ratings,owners_average,MutualPlayerCount
858260,Until You Fall,Schell Games,Schell Games,,2917,169,"200,000 .. 500,000",203,1,341,1,10,"Action, Adventure, Indie",USD,24.99,Single-player, Steam Achievements,0.945236552,0.794595498,350000,12
868520,killer7,"GRASSHOPPER MANUFACTURE INC., Engine Software BV","NIS America, Inc.",,2613,112,"100,000 .. 200,000",333,0,107,0,9,"Action, Adventure",USD,19.99,Single-player, Partial Controller Support,0.958899083,0.794061824,150000,7
544750,SOULCALIBUR VI,"BANDAI NAMCO Studios Inc., Dimps Corporation",BANDAI NAMCO Entertainment,,10355,2219,"1,000,000 .. 2,000,000",504,72,260,72,180,Action,USD,59.99,Single-player, Multi-player,0.823524734,0.792187065,1500000,73
884660,CRSED: F.O.A.D.,Darkflow Software,Gaijin Network Ltd,,30167,8034,"2,000,000 .. 5,000,000",1711,0,64,0,267,"Action, Massively Multiplayer, Free to Play",,0,Single-player, Multi-player,0.789691369,0.78494921,3500000,98
787860,Farming Simulator 19,Giants Software,Giants Software,,67824,4102,"2,000,000 .. 5,000,000",8795,0,2359,0,3127,Simulation,USD,17.99,Single-player, Multi-player,0.942969163,0.89531762,3500000,108
1002300,Fear & Hunger,Miro Haverinen,Happy Paintings,,0,0,"0 .. 20,000",646,1,565,1,610,"Adventure, Indie, RPG",USD,7.99,Single-player, Partial Controller Support,,0.778790122,10000,16
1008080,ARK,,,,0,0,"0 .. 20,000",192,0,185,0,0,,,0,Single-player, Multi-player,,0.778790122,10000,22
1039890,EARTH DEFENSE FORCE: IRON RAIN,YUKE'S,D3PUBLISHER,,756,514,"100,000 .. 200,000",967,0,1047,0,16,Action,USD,59.99,Single-player, Multi-player,0.595275591,0.771194191,150000,13
794260,Outward Definitive Edition,Nine Dots Studio,Prime Matter,,18675,6914,"1,000,000 .. 2,000,000",1422,853,442,1162,613,RPG,USD,39.99,Single-player, Multi-player,0.729805776,0.756000625,1500000,96
1128000,Cube World,Picroma,Picroma,,6837,11499,"500,000 .. 1,000,000",544,0,481,0,30,"Adventure, Indie, RPG",USD,19.99,Single-player, Multi-player,0.372873037,0.622913621,750000,32
1150640,Yu-Gi-Oh! Legacy of the Duelist : Link Evolution,Other Ocean Emeryville,KONAMI,,3203,690,"200,000 .. 500,000",928,0,1039,0,298,Simulation,USD,39.99,Single-player, Multi-player,0.822758798,0.783929489,350000,20
1167450,DAEMON X MACHINA,Marvelous Inc.,"XSEED Games, Marvelous USA, Inc., Marvelous",,5333,747,"200,000 .. 500,000",646,0,993,0,16,Action,USD,49.99,Single-player, Multi-player,0.877138158,0.795637434,350000,10
1089090,ONE PIECE: PIRATE WARRIORS 4,Koei Tecmo,BANDAI NAMCO Entertainment,,16114,1412,"1,000,000 .. 2,000,000",964,85,643,85,1016,Action,USD,39.99,Single-player, Multi-player,0.919433984,0.831303845,1500000,52
916840,The Walking Dead: Saints & Sinners,Skydance Interactive,Skydance Interactive,,7991,1127,"500,000 .. 1,000,000",212,0,219,0,36,"Action, Adventure, Indie, RPG, Simulation, Strategy",USD,39.99,Single-player, Steam Achievements,0.876398333,0.801888388,750000,31
1268750,Starship Troopers: Extermination,Offworld,Offworld,,23121,3329,"500,000 .. 1,000,000",464,178,427,355,189,"Action, Indie, Early Access",USD,29.99,Multi-player, Co-op,0.874139887,0.823936573,750000,20
1295510,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,Square Enix,Square Enix,,7573,491,"200,000 .. 500,000",3735,383,3840,383,1008,"Adventure, RPG",USD,39.99,Single-player, Steam Achievements,0.939112103,0.813287223,350000,30
1296610,Peglin,Red Nexus Games Inc.,"Red Nexus Games Inc., IndieArk",,8594,1896,"200,000 .. 500,000",845,0,796,0,573,"Casual, Indie, RPG, Strategy, Early Access",USD,19.99,Single-player, Steam Achievements,0.819256435,0.789428298,350000,27
1342260,SAMURAI SHODOWN,,,,0,0,"0 .. 20,000",230,0,270,0,0,,,0,Single-player, Multi-player,,0.778790122,10000,12
1364780,Street Fighter 6,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",,32468,4891,"2,000,000 .. 5,000,000",2625,642,2046,725,22322,"Action, Adventure",USD,59.99,Single-player, Multi-player,0.869081078,0.829308251,3500000,66
1372110,JoJo's Bizarre Adventure: All-Star Battle R,CyberConnect2 Co. Ltd.,Bandai Namco Entertainment,,7098,1016,"100,000 .. 200,000",264,0,258,0,155,Action,USD,49.99,Single-player, Multi-player,0.874784323,0.799545946,150000,9
1382330,Persona 5 Strikers,ATLUS,SEGA,,12365,1364,"500,000 .. 1,000,000",1323,0,1098,0,307,"Action, Adventure",USD,59.99,Single-player, Steam Achievements,0.900648263,0.817569113,750000,62
1384160,GUILTY GEAR -STRIVE-,Arc System Works,Arc System Works,,43224,4086,"1,000,000 .. 2,000,000",3708,273,1132,338,3477,Action,USD,39.99,Single-player, Multi-player,0.913633481,0.861939461,1500000,56
1420290,No More Heroes,GRASSHOPPER MANUFACTURE INC.,"XSEED Games, Marvelous USA, Inc., Marvelous",,1027,339,"100,000 .. 200,000",0,0,0,0,15,Action,USD,19.99,Single-player, Steam Achievements,0.751830161,0.777593602,150000,21
1420300,No More Heroes 2: Desperate Struggle,GRASSHOPPER MANUFACTURE INC.,"XSEED Games, Marvelous USA, Inc., Marvelous",,412,165,"50,000 .. 100,000",0,0,0,0,9,Action,USD,19.99,Single-player, Steam Achievements,0.714038128,0.777544297,75000,8
1435790,Escape Simulator,Pine Studio,Pine Studio,,13334,841,"1,000,000 .. 2,000,000",697,137,274,137,960,"Adventure, Casual, Indie, Simulation",USD,10.49,Single-player, Multi-player,0.940670194,0.831434597,1500000,86
1451480,The Greatest Penguin Heist of All Time,"That Fish, That Other Fish","That Fish, That Other Fish",,2043,239,"50,000 .. 100,000",194,0,194,0,19,"Action, Adventure, Indie, Early Access",USD,14.99,Single-player, Multi-player,0.895267309,0.78717642,75000,4
1498570,THE KING OF FIGHTERS XV,SNK CORPORATION,SNK CORPORATION,,6058,1255,"100,000 .. 200,000",2585,0,367,0,506,Action,USD,59.99,Single-player, Multi-player,0.828387803,0.788666262,150000,21
1446780,MONSTER HUNTER RISE,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",,76167,18977,"2,000,000 .. 5,000,000",5232,411,2615,232,17102,Action,USD,39.99,Single-player, Multi-player,0.800544438,0.795407399,3500000,187
1778820,TEKKEN 8,Bandai Namco Studios Inc.,Bandai Namco Entertainment,,20914,4075,"500,000 .. 1,000,000",1844,361,1543,336,13686,Action,USD,69.99,Single-player, Multi-player,0.836928248,0.805495435,750000,74
1816670,GUNDAM EVOLUTION,,,,0,0,"0 .. 20,000",2127,0,167,0,0,,,0,Multi-player, PvP,,0.778790122,10000,32
2141910,Magic: The Gathering Arena,,,,0,0,"0 .. 20,000",2080,3396,909,3396,0,,,0,Multi-player, PvP,,0.778790122,10000,36
950670,Gothic Playable Teaser,THQ Nordic Barcelona,THQ Nordic,,10393,4188,"1,000,000 .. 2,000,000",52,0,41,0,13,RPG,,0,Single-player, Steam Achievements,0.712776901,0.756911094,1500000,16
64000,Men of War: Assault Squad,Digitalmindsoft,Fulqrum Publishing,,4156,557,"500,000 .. 1,000,000",1987,48,1627,48,70,Strategy,USD,9.99,Single-player, Multi-player,0.881816253,0.793018771,750000,38
211360,Offspring Fling!,Kyle Pulver,Kyle Pulver,,484,106,"200,000 .. 500,000",342,0,508,0,0,"Adventure, Indie",USD,7.99,Single-player, Steam Achievements,0.820338983,0.779607177,350000,24
207080,Indie Game: The Movie,BlinkWorks Media,BlinkWorks Media,,1682,138,"200,000 .. 500,000",199,0,135,0,1,Indie,USD,9.99,Single-player, Steam Achievements,0.924175824,0.787262084,350000,40
34030,Total War: NAPOLEON – Definitive Edition,"CREATIVE ASSEMBLY, Feral Interactive (Mac)","SEGA, Feral Interactive (Mac)",,21165,2053,"1,000,000 .. 2,000,000",2644,0,539,0,1491,Strategy,USD,24.99,Single-player, Multi-player,0.911577225,0.837369102,1500000,88
209870,Blacklight: Retribution,"Hardsuit Labs, Inc.","Hardsuit Labs, Inc.",,12469,3936,"2,000,000 .. 5,000,000",823,2,103,2,3,"Action, Free to Play",,0,Multi-player, Steam Achievements,0.760073148,0.772088517,3500000,71
226740,Monster Loves You!,"Radial Games Corp, Dejobaan Games, LLC",Radial Games Corp,,926,259,"100,000 .. 200,000",68,0,68,0,1,"Adventure, Casual, Indie, RPG, Simulation",USD,9.99,Single-player, Steam Achievements,0.781434599,0.778892539,150000,18
242920,Banished,Shining Rock Software LLC,Shining Rock Software LLC,,37019,3971,"2,000,000 .. 5,000,000",2598,0,871,0,815,"Indie, Simulation, Strategy",USD,19.99,Single-player, Steam Achievements,0.903122713,0.851179321,3500000,102
252910,Skyscraper Simulator,Actalogic,Libredia,,87,391,"20,000 .. 50,000",1,0,1,0,0,Simulation,USD,2.99,Single-player, Steam Cloud,0.182008368,0.76924662,35000,3
34330,Total War: SHOGUN 2,"CREATIVE ASSEMBLY, Feral Interactive (Mac), Feral Interactive (Linux)","SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",,22620,2332,"2,000,000 .. 5,000,000",2502,136,456,136,4277,Strategy,USD,29.99,Single-player, Multi-player,0.906540558,0.837424321,3500000,196
1150690,OMORI,"OMOCAT, LLC","OMOCAT, LLC",,65456,1636,"1,000,000 .. 2,000,000",1056,0,497,0,711,"Adventure, Indie, RPG",USD,19.99,Single-player, Steam Achievements,0.975615573,0.915627159,1500000,50
1604030,V Rising,Stunlock Studios,Stunlock Studios,,70239,9362,"2,000,000 .. 5,000,000",1740,498,963,566,3935,"Action, Adventure, Massively Multiplayer, Early Access",USD,34.99,Single-player, Multi-player,0.882388412,0.85443685,3500000,201
997070,Marvel's Avengers - The Definitive Edition,"Crystal Dynamics, Eidos-Montréal, Nixxes",Crystal Dynamics,,22158,11026,"500,000 .. 1,000,000",900,0,367,0,151,"Action, Adventure, RPG",,0,Single-player, Multi-player,0.667731437,0.719915243,750000,151
1113560,NieR Replicant ver.1.22474487139...,"Square Enix, Toylogic Inc.",Square Enix,,20224,2719,"500,000 .. 1,000,000",1754,0,1279,0,378,"Action, Adventure, RPG",USD,59.99,Single-player, Steam Achievements,0.881488907,0.823794192,750000,125
1824220,Chivalry 2,Torn Banner Studios,Tripwire Presents,,28772,6508,"2,000,000 .. 5,000,000",1646,137,740,159,1787,"Action, Massively Multiplayer",USD,39.99,Multi-player, PvP,0.81553288,0.798827701,3500000,136
597220,West of Loathing,Asymmetric,Asymmetric,,8872,203,"200,000 .. 500,000",2325,0,413,0,66,"Adventure, Indie, RPG",USD,10.99,Single-player, Steam Achievements,0.977630854,0.825674738,350000,25
656350,UnderMine,Thorium,Thorium,,7824,689,"200,000 .. 500,000",810,0,608,0,117,"Action, Adventure, Indie, RPG",USD,19.99,Single-player, Steam Achievements,0.919064959,0.810276967,350000,32
774241,Warhammer: Chaosbane,Eko Software,Nacon,,3265,2466,"500,000 .. 1,000,000",312,0,455,0,32,"Action, Adventure, RPG",USD,29.99,Single-player, Multi-player,0.569708602,0.744694475,750000,88
966430,Neverinth,CreAct Games,Neon Doctrine,,719,300,"20,000 .. 50,000",93,0,139,0,0,"Action, Adventure, Indie, RPG",USD,15.99,Single-player, Full controller support,0.705593719,0.776339152,35000,3
1037020,ScourgeBringer,"Flying Oak Games, E-Studio",Dear Villagers,,2277,312,"100,000 .. 200,000",119,0,182,0,13,"Action, Adventure, Indie",USD,4.24,Single-player, Steam Achievements,0.879490151,0.786936959,150000,6
1282730,Loop Hero,Four Quarters,Devolver Digital,,30440,2215,"1,000,000 .. 2,000,000",1148,339,1036,676,557,"Indie, RPG, Strategy",USD,14.99,Single-player, Steam Achievements,0.932169652,0.859486055,1500000,99
1369630,ENDER LILIES: Quietus of the Knights,"Live Wire, Adglobe",Binary Haze Interactive,,29857,1812,"500,000 .. 1,000,000",1040,1054,1015,1054,656,"Action, Indie, RPG",USD,24.99,Single-player, Steam Achievements,0.942783163,0.863815558,750000,54
1740720,Have a Nice Death,Magic Design Studios,Gearbox Publishing,,7780,1224,"200,000 .. 500,000",471,0,443,0,105,"Action, Indie",USD,24.99,Single-player, Full controller support,0.864060418,0.798775554,350000,10
1203220,NARAKA: BLADEPOINT,24 Entertainment,NetEase Games Global,,176000,79196,"10,000,000 .. 20,000,000",10678,769,508,261,234326,"Action, Adventure, Massively Multiplayer",,0,Multi-player, PvP,0.689665982,0.69887645,15000000,227
967130,XWidget,DeskDev Team,DeskDev Team,,293,102,"50,000 .. 100,000",406,0,406,0,8,"Animation & Modeling, Design & Illustration, Utilities",USD,3.99,Single-player, Steam Cloud,0.741772152,0.778299574,75000,6
4700,Total War: MEDIEVAL II – Definitive Edition,"CREATIVE ASSEMBLY, Feral Interactive (Mac), Feral Interactive (Linux)","SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",,29211,1300,"1,000,000 .. 2,000,000",2796,533,324,1064,4426,Strategy,USD,24.99,Single-player, Multi-player,0.957392416,0.869728053,1500000,98
1061910,Metal: Hellsinger,The Outsiders,Funcom,,12780,456,"1,000,000 .. 2,000,000",203,145,194,145,237,"Action, Adventure",USD,11.99,Single-player, Steam Achievements,0.965548504,0.836750521,1500000,38
422510,DEMON'S TILT,"WIZNWAR, FLARB LLC",FLARB LLC,,770,45,"50,000 .. 100,000",15,0,15,0,1,"Action, Indie",USD,19.99,Single-player, Steam Achievements,0.944785276,0.783265692,75000,3
422900,Particle Fleet: Emergence,Knuckle Cracker,Knuckle Cracker,,1048,83,"50,000 .. 100,000",631,0,895,0,45,"Indie, Simulation, Strategy",USD,14.99,Single-player, Steam Achievements,0.926613616,0.784263871,75000,5
422910,Creeper World: Anniversary Edition,Knuckle Cracker,Knuckle Cracker,,735,23,"20,000 .. 50,000",118,0,118,0,26,"Indie, Simulation, Strategy",USD,4.99,Single-player, Steam Achievements,0.969656992,0.783585412,35000,8
423580,Project Highrise,SomaSim,Kasedo Games,,3591,645,"200,000 .. 500,000",668,0,724,0,87,"Simulation, Strategy",USD,19.99,Single-player, Steam Achievements,0.847733711,0.787469367,350000,108
466630,The Pedestrian,Skookum Arts,Skookum Arts,,4034,124,"100,000 .. 200,000",66,0,112,0,22,"Adventure, Indie",USD,19.99,Single-player, Steam Achievements,0.97017797,0.802495061,150000,3
446620,Zombie Training Simulator,"Acceleroto, Inc.","Acceleroto, Inc.",,510,54,"100,000 .. 200,000",151,0,209,0,3,Action,USD,19.99,Single-player, Tracked Controller Support,0.904255319,0.781150704,150000,1
557340,My Friend Pedro,DeadToast Entertainment,Devolver Digital,,25494,1121,"1,000,000 .. 2,000,000",248,0,153,0,32,"Action, Indie",USD,19.99,Single-player, Steam Achievements,0.957880894,0.863864174,1500000,69
601840,Griftlands,Klei Entertainment,Klei Entertainment,,12575,760,"500,000 .. 1,000,000",2168,0,1089,0,186,Indie,USD,19.99,Single-player, Steam Workshop,0.943007124,0.830017095,750000,24
442780,STRAFE: Gold Edition,Pixel Titans,Devolver Digital,,1708,650,"200,000 .. 500,000",621,0,634,0,1,"Action, Indie",USD,14.99,Single-player, Steam Achievements,0.724342663,0.774749065,350000,46
629820,Maneater,Tripwire Interactive,Tripwire Interactive,,12297,1521,"500,000 .. 1,000,000",652,0,604,0,80,"Action, Adventure, Indie, RPG",USD,39.99,Single-player, Steam Achievements,0.889926183,0.814313007,750000,124
639130,Ultrawings,"Bit Planet Games, LLC","Bit Planet Games, LLC",,351,44,"0 .. 20,000",0,0,0,0,0,"Adventure, Simulation",USD,14.99,Single-player, Steam Achievements,0.888607595,0.780245382,10000,2
642830,Milanoir,Italo Games,Good Shepherd Entertainment,,82,38,"20,000 .. 50,000",0,0,0,0,0,"Sexual Content, Nudity, Violent, Action, Adventure, Indie",USD,12.99,Single-player, Multi-player,0.683333333,0.778402253,35000,3
653530,Return of the Obra Dinn,Lucas Pope,3909,,23756,790,"500,000 .. 1,000,000",473,0,579,0,95,"Adventure, Indie",USD,19.99,Single-player, Steam Achievements,0.96781553,0.864778484,750000,23
657300,Party Crashers,Giant Margarita,Giant Margarita,,17,2,"0 .. 20,000",0,0,0,0,0,"Indie, Racing",USD,14.99,Multi-player, PvP,0.894736842,0.778864973,10000,3
661220,Cutthroat Gunboat,Minor Faction,Minor Faction,,19,2,"0 .. 20,000",0,0,0,0,0,"Action, Indie",USD,1.99,Multi-player, PvP,0.904761905,0.778879999,10000,2
669290,Espire 1: VR Operative,Digital Lode,Tripwire Presents,,291,249,"50,000 .. 100,000",30,0,30,0,1,"Action, Adventure, Strategy",USD,19.99,Single-player, Steam Achievements,0.538888889,0.774465077,75000,2
690810,Killing Floor: Incursion,Tripwire Interactive,Tripwire Interactive,,501,454,"200,000 .. 500,000",20,0,20,0,2,Action,USD,19.99,Single-player, Multi-player,0.52460733,0.770796603,350000,5
669330,Mechabellum,Game River,Paradox Arc,,5334,1154,"500,000 .. 1,000,000",2764,187,3855,290,930,"Action, Massively Multiplayer, Simulation, Strategy, Early Access",USD,14.99,Single-player, Multi-player,0.822133169,0.786623115,750000,10
673000,High Hell,"Terri Vellmann, Doseone",Devolver Digital,,1214,188,"50,000 .. 100,000",62,0,78,0,1,"Action, Indie",USD,9.99,Single-player, Steam Achievements,0.865905849,0.782753697,75000,5
676470,Sommad,Rovango Studio,Rovango Studio,,30,6,"0 .. 20,000",2,0,2,0,0,"Adventure, Casual, Indie",,0,Single-player, Multi-player,0.833333333,0.7788568,10000,3
677330,Theseus,Reply Game Studios,Reply Game Studios,,56,12,"0 .. 20,000",0,0,0,0,0,"Action, Adventure, Indie",USD,9.99,Single-player, Steam Achievements,0.823529412,0.778893318,10000,0
678850,Uurnog Uurnlimited,Nifflas Games,Raw Fury,,89,20,"0 .. 20,000",0,0,0,0,0,Indie,USD,9.99,Single-player, Multi-player,0.816513761,0.778929406,10000,4
679900,Swords & Souls: Neverseen,SoulGame Studio,Armor Games Studios,,4107,278,"500,000 .. 1,000,000",594,0,719,0,50,"Action, Adventure, Indie, RPG",USD,7.49,Single-player, Steam Achievements,0.936602052,0.799265064,750000,16
493840,Marvel vs. Capcom: Infinite,Capcom,Capcom,,1690,1011,"100,000 .. 200,000",563,0,1072,0,10,Action,USD,39.99,Single-player, Multi-player,0.625694187,0.765913609,150000,12
692890,Roboquest,RyseUp Studios,"RyseUp Studios, Starbreeze Publishing",,14780,698,"200,000 .. 500,000",1306,295,1677,295,779,"Action, Indie",USD,24.99,Single-player, Multi-player,0.954903734,0.839512907,350000,32
696140,No Heroes Here,Mad Mimic,Mad Mimic,,409,44,"20,000 .. 50,000",2,0,2,0,0,"Action, Adventure, Casual, Indie, Simulation, Strategy",USD,14.99,Single-player, Multi-player,0.902869757,0.780672152,35000,4
702670,Donut County,Ben Esposito,Annapurna Interactive,,8239,764,"200,000 .. 500,000",143,0,177,0,22,"Adventure, Casual, Indie",USD,12.99,Single-player, Steam Achievements,0.915139398,0.810744596,350000,16
636450,Rez Infinite,"Monstars Inc., Resonair",Enhance,,1001,86,"50,000 .. 100,000",15,0,15,0,5,"Action, Casual, Indie",USD,24.99,Single-player, Steam Achievements,0.920883165,0.78385428,75000,4
709440,Override: Mech City Brawl,The Balance Inc,Modus Games,,619,176,"50,000 .. 100,000",24,0,32,0,1,"Action, Indie",,0,Single-player, Multi-player,0.778616352,0.778785549,75000,5
710610,Don't Sink,"Fern Nigro, Christopher Anselmo, Daniel Marques",Studio Eris,,149,54,"20,000 .. 50,000",0,0,0,0,0,"Adventure, Casual, Indie, RPG",USD,9.99,Single-player, Steam Achievements,0.733990148,0.778483042,35000,7
711540,Lonely Mountains: Downhill,Megagon Industries,Thunderful Publishing,,2106,201,"100,000 .. 200,000",362,0,362,0,17,"Action, Indie, Racing, Simulation, Sports",USD,19.99,Single-player, Steam Achievements,0.912873862,0.788542153,150000,11
712180,Mugsters,Reinkout Games,Team17 Digital Ltd,,62,30,"20,000 .. 50,000",0,0,0,0,0,"Action, Indie",USD,1.24,Single-player, Multi-player,0.673913043,0.7784631,35000,11
716490,EXAPUNKS,Zachtronics,Zachtronics,,1540,86,"200,000 .. 500,000",795,0,925,0,28,"Indie, Simulation",USD,19.99,Single-player, Steam Achievements,0.947109471,0.787607744,350000,9
404680,Hob,Runic Games,Gearbox Publishing,,4390,561,"200,000 .. 500,000",427,0,537,0,9,"Action, Adventure, Indie",USD,19.99,Single-player, Steam Achievements,0.886689558,0.794335904,350000,15
436180,Spacelords,MercurySteam,Mercury Steam Entertainment s.l.,,1695,1506,"500,000 .. 1,000,000",85,0,34,0,14,"Action, Adventure, Casual, Free to Play, Indie, Massively Multiplayer, Strategy, Movie",,0,Single-player, Multi-player,0.529522024,0.754324701,750000,22
724000,Uragun,Kool2Play,Kool2Play,,146,42,"50,000 .. 100,000",0,0,0,0,5,"Action, Indie",USD,4.99,Single-player, Steam Achievements,0.776595745,0.778776186,75000,1
724300,Roof Rage,Early Melon,Early Melon,,572,72,"20,000 .. 50,000",0,0,0,0,2,"Action, Indie",USD,14.99,Single-player, Multi-player,0.888198758,0.781134333,35000,4
730390,Raji: An Ancient Epic,Nodding Heads Games,Nodding Heads Games,,1793,385,"100,000 .. 200,000",73,35,93,35,4,"Action, Adventure, Indie",USD,24.99,Single-player, Steam Achievements,0.823232323,0.781854164,150000,36
732430,Superflight,GrizzlyGames,GrizzlyGames,,10456,391,"500,000 .. 1,000,000",81,1,78,1,19,"Action, Casual, Indie, Racing, Sports",USD,2.99,Single-player, Steam Achievements,0.963953167,0.828677852,750000,26
737520,Flynn: Son of Crimson,Studio Thunderhorse,Humble Games,,467,85,"20,000 .. 50,000",63,0,63,0,4,"Action, Adventure, Indie",USD,19.99,Single-player, Steam Achievements,0.846014493,0.780028509,35000,9
742300,Mega Man 11,"CAPCOM CO., LTD.","CAPCOM CO., LTD.",,3790,446,"200,000 .. 500,000",356,0,531,0,19,Action,USD,29.99,Single-player, Steam Achievements,0.894711992,0.79338342,350000,24
751820,Black Future '88,SUPERSCARYSNAKES,"Good Shepherd Entertainment, Surefire.Games",,494,187,"50,000 .. 100,000",86,0,86,0,2,"Action, Adventure",USD,19.99,Single-player, Multi-player,0.725403818,0.777582025,75000,3
753650,Due Process,Giant Enemy Crab,Giant Enemy Crab,,4947,1242,"1,000,000 .. 2,000,000",275,0,167,0,2,"Action, Adventure, Indie, Simulation, Strategy, Early Access",USD,14.99,Multi-player, PvP,0.799321377,0.782359279,1500000,8
757320,Atomicrops,Bird Bath Games,Raw Fury,,974,81,"200,000 .. 500,000",468,9,182,9,123,"Action, Indie",USD,14.99,Single-player, Steam Achievements,0.923222749,0.783791372,350000,12
760650,Hammerting,Warpzone Studios,Team17 Digital,,1402,975,"200,000 .. 500,000",115,0,230,0,40,"Adventure, Indie, RPG, Simulation, Strategy",USD,24.99,Single-player, Multi-player,0.5898191,0.764660246,350000,33
761910,Worbital,Team Jolly Roger,"Team Jolly Roger, Advanced Interactive Gaming",,384,43,"0 .. 20,000",222,0,222,0,5,"Action, Indie, Strategy",USD,12.99,Single-player, Multi-player,0.899297424,0.780514559,10000,9
762840,Maquette,Graceful Decay,Annapurna Interactive,,400,178,"50,000 .. 100,000",477,0,477,0,1,"Adventure, Indie",USD,19.99,Single-player, Steam Achievements,0.692041522,0.777118246,75000,1
764050,Maelstrom,"Gunpowder Games, Inc.",Double Jump Publishing,,2050,421,"200,000 .. 500,000",1823,0,3289,0,7,"Action, Adventure, Free to Play, Indie, Massively Multiplayer, Simulation, Strategy",,0,Single-player, Multi-player,0.829623634,0.782729744,350000,11
768450,NUTS,"Joon, Pol, Muutsch, Char & Torfi",Noodlecake,,637,88,"20,000 .. 50,000",0,0,0,0,1,"Adventure, Simulation",USD,19.99,Single-player, Steam Achievements,0.87862069,0.781191674,35000,4
773370,Exo One,Exbleative,"Future Friends Games, Exbleative",,3638,394,"200,000 .. 500,000",182,0,233,0,3,"Adventure, Casual, Indie, Simulation",USD,16.99,Single-player, Steam Achievements,0.902281746,0.793677942,350000,4
774201,Heaven's Vault,inkle Ltd,inkle Ltd,,1716,247,"100,000 .. 200,000",202,0,329,0,6,"Adventure, Indie",USD,24.99,Single-player, Full controller support,0.874172185,0.784757644,150000,6
774791,Surgeon Simulator 2,Bossa Studios,tinyBuild,,1008,457,"20,000 .. 50,000",182,0,275,0,40,"Action, Casual, Indie, Simulation",USD,4.99,Single-player, Multi-player,0.688054608,0.77448515,35000,8
604510,Empires in Ruins,Hammer and Ravens,"Hammer&amp;Ravens, WhisperGames",,108,26,"20,000 .. 50,000",0,0,0,0,0,"Indie, RPG, Simulation, Strategy",USD,17.99,Single-player, Steam Achievements,0.805970149,0.778913389,35000,0
780290,Gloomhaven,"Flaming Fowl Studios, Saber Interactive",Twin Sails Interactive,,11638,2186,"500,000 .. 1,000,000",1023,0,642,0,901,"Adventure, RPG, Strategy",USD,34.99,Single-player, Multi-player,0.841869213,0.798958312,750000,23
788420,Potion Explosion,Studio Clangore,Horrible Guild,,201,39,"20,000 .. 50,000",0,0,0,0,5,"Casual, Strategy",USD,6.99,Single-player, Multi-player,0.8375,0.779265303,35000,3
803050,Per Aspera,Tlön Industries,Raw Fury,,3859,1249,"200,000 .. 500,000",541,0,740,0,73,"Indie, Simulation, Strategy",USD,29.99,Single-player, Multi-player,0.755481597,0.775341176,350000,40
835960,The Talos Principle 2,Croteam,Devolver Digital,,7937,334,"100,000 .. 200,000",1463,3,1595,3,484,"Action, Adventure",USD,17.99,Single-player, Steam Achievements,0.959617942,0.818479115,150000,22
951440,Volcanoids,Volcanoid,Volcanoid,,6649,1370,"200,000 .. 500,000",716,0,704,0,163,"Action, Adventure, Indie, Simulation, Early Access",USD,19.99,Single-player, Multi-player,0.829155755,0.78957997,350000,19
1143810,Black Skylands,Hungry Couch Games,tinyBuild,,2258,491,"100,000 .. 200,000",622,17,963,17,136,"Action, Adventure, Indie, RPG",USD,9.99,Single-player, Steam Achievements,0.821389596,0.782431288,150000,26
1227280,Despot's Game: Dystopian Battle Simulator,Konfa Games,tinyBuild,,2467,410,"100,000 .. 200,000",440,0,444,0,25,"Indie, RPG, Strategy",USD,7.99,Single-player, Multi-player,0.857490441,0.785802297,150000,8
494430,Praey for the Gods,No Matter Studios,No Matter Studios,,2241,497,"100,000 .. 200,000",265,29,414,29,10,"Action, Adventure, Indie, RPG",USD,29.99,Single-player, Steam Achievements,0.818480643,0.782170228,150000,35
1410640,Syberia: The World Before,Microids Studio Paris,Microids,,3199,329,"200,000 .. 500,000",250,0,376,0,54,Adventure,USD,39.99,Single-player, Steam Achievements,0.906746032,0.792494411,350000,46
1449280,Ghostbusters: The Video Game Remastered,Saber Interactive,"Mad Dog Games, LLC",,1436,155,"200,000 .. 500,000",433,0,866,0,28,Action,USD,24.99,Single-player, Steam Achievements,0.902576996,0.785142432,350000,14
1400520,Nomads of Driftland,Star Drifters,Star Drifters,,97,31,"20,000 .. 50,000",28,0,52,0,2,"Free to Play, Indie, Simulation, Strategy",,0,Single-player, Steam Workshop,0.7578125,0.778699226,35000,4
264120,Victory: The Age of Racing,Vae Victis Games,Vae Victis Games,,667,652,"200,000 .. 500,000",59,0,39,0,4,"Free to Play, Indie, Racing, Simulation, Sports",,0,Single-player, Multi-player,0.505686126,0.767068528,350000,18
1401610,Leons Identität,btf,btf,,84,40,"20,000 .. 50,000",45,0,45,0,0,"Adventure, Free to Play",,0,Single-player,,0.677419355,0.778364551,35000,5
